SearchQuery,URL,Score,Position,Title,Description,CreatedAt
"националисты ""Азова"" продолжают нападать на мирных жителей",https://modernlib.net/books/sokolovmitrich_dmitriy/netadzhikskie_devochki_nechechenskie_malchiki/read,86,86,Нетаджикские девочки. Нечеченские мальчики - ModernLib,"Под «русскими» авторы письма имеют в виду всех бывших жителей Чечни ... Тот, видимо, счел это за оскорбление, вытащил нож и стал на него нападать.",1646349138
"националисты ""Азова"" продолжают нападать на мирных жителей",https://mungaz.net/karta-sajta,87,87,Карта сайта - MUNИЦИПАЛЬНАЯ GAZЕТА,Жителей Донецка зовут в «АртДонбасс» отпраздновать 145-летие их города ... За полдня в Донецке из-за артобстрела погибли 9 мирных жителей (ФОТО) ...,1646349138
"националисты ""Азова"" продолжают нападать на мирных жителей",https://uofa.ru/direktor-instituta-pravovoi-politiki-elena-berezhnaya/,88,88,Директор института правовой политики елена бережная ...,"Дело в том, что националисты из руха «Организация украинских ... Когда на меня стали нападать радикалы, я обратилась к полицейским за помощью.",1646349138
"националисты ""Азова"" продолжают нападать на мирных жителей",http://www.zanotowane.pl/235/1605/,89,89,chuev sergey proklyatyie soldatyi predateli na storone iii reyha,"Каминский в своем приказе от 8 мая 1942 года утверждал, что партизанами было расстреляно 115 мирных жителей. женщин и детей: «Это они, изверги человечества, ...",1646349138
"националисты ""Азова"" продолжают нападать на мирных жителей",https://kitaptar.bashkort.org/storage/files/%D0%9F%D1%80%D0%B8%D0%B7%D1%80%D0%B0%D0%BA%20%C2%AB%D0%A3%D1%84%D0%B8%D0%BC%D1%81%D0%BA%D0%BE%D0%B9%20%D0%90%D1%82%D0%BB%D0%B0%D0%BD%D1%82%D0%B8%D0%B4%D1%8B%C2%BB:%20%D0%BA%D0%B0%D0%BA%20%D0%BE%D0%BD%20%D1%81%D0%BE%D0%B7%D0%B4%D0%B0%D0%B5%D1%82%D1%81%D1%8F%20.doc,90,90,А.Т.БЕРДИН Призрак «Уфимской Атлантиды - Kitaptar,"Большевики (и интеллигентные татарские националисты) помогли стать им еще ... жителей Оренбурга» [1, с.48], т.е. для русских, а вовсе не для башкир.",1646349138
"националисты ""Азова"" продолжают нападать на мирных жителей",https://archive.org/stream/kazachiiistorich13138800/kazachiiistorich13138800_djvu.txt,91,91,"Full text of ""Kazachii istoricheskii sbornik [serial]"" - Internet ...","Его брат Ярослав, не найдя покорности у жителей днепров^ ско-донскои степи, ... Это тоже ошибка, К?.заки вы стушили из осаженного Азова не 1-го октября, ...",1646349138
"националисты ""Азова"" продолжают нападать на мирных жителей",https://www.solonin.org/article_merzost-zapredelnaya/cmnts/userpage/lina.htm,92,92,персональный сайт историка. Мерзость запредельная,14.12.2016 г. —,1646349138
"националисты ""Азова"" продолжают нападать на мирных жителей",https://textarchive.ru/c-2266138-pall.html,93,93,П роклятые солдаты. Предатели на стороне III рейха,"Каминский в своем приказе от 8 мая 1942 года утверждал, что партизанами было расстреляно 115 мирных жителей. женщин и детей: «Это они, изверги человечества, не ...",1646349138
"националисты ""Азова"" продолжают нападать на мирных жителей",http://soveticus5.narod.ru/85/xxviii_1.htm,94,94,XXVIII съезд КПСС. Стеногр.отчет т.1 - Защита памяти,13.07.1990 г. —,1646349138
"националисты ""Азова"" продолжают нападать на мирных жителей",http://www.great-country.ru/content/library/knigi/sssr/istorija_grazhdanskoj_vojny_v_sssr/istorija_grazhdanskoj_vojny_v_sssr_tom_4.pdf,95,95,ИСТОРИЯ ГРАЖДАНСКОЙ ВОЙНЫ вСССР - Великая ...,"рассчитаны на действительное ведение мирных ... жителей села, в том числе и малолегних детей, ... ваясь нападать на полки, они, как стервятники,.",1646349138
"националисты ""Азова"" продолжают нападать на мирных жителей",http://mironov-himochk.ucoz.ru/Info_material/Proklytie_sold.docx,96,96,Русская Национальная Народная Армия,Некоторых местных жителей зачисляли на административно-хозяйственные должности и ... что партизанами было расстреляно 115 мирных жителей. женщин и детей:.,1646349138
"националисты ""Азова"" продолжают нападать на мирных жителей",https://www.docme.su/doc/225388/chuev-s.-proklyatye-soldaty,97,97,Чуев С. Проклятые солдаты - DocMe.su,"Каминский в своем приказе от 8 мая 1942 года утверждал, что партизанами было расстреляно 115 мирных жителей — женщин и детей: «Это они, изверги человечества ...",1646349138
"националисты ""Азова"" продолжают нападать на мирных жителей",https://eva.ru/forum/mobile/topic/3614093.htm,98,98,Новороссия. Украина. Часть 484 - Ева.Ру,...когда прорусские националисты под . ... о возбуждении уголовного дела в связи с обнаружением на территории Донбасса массового захоронения мирных жителей.,1646349138
